text,labels
เคยเข้าไปเม้นท์ในเพจไอ่หงอก มันมาตอบเอง(เรื่องที่มันอ้างว่า เบียร์ช้าง จ่ายเงินให้มาเวล นำภาพในหลวงร.9ไปใส่ในหนัง spiderman)สาวกมันเข้ามาสมทบ บอกว่าให้แคปเม้นท์ไปใส่กรอบ ที่อ.หงอกลงมาตอบเอง?? กุละขรรมกลิ้ง บอกพวกมัน ไอ่หงอกมันน่าจะดีใจมากกว่าที่กุอุตส่าห์สละเวลามาคุยกะเหี้ยอย่างมัน แม่มดิ้นกันทั้งเพจ 55555555555,neg
ฮาดะลาโบะทองคือคันยิบๆ,neg
เราเป็นคนนึงที่ไม่เคยผูกอะไรกับบัตรและบัญชีต่างๆเลย ซึ่งรู้สึกว่าคิดถูก ล่าสุดเจอทรูมูฟ คิดค่าเน็ตเกินราคา ถ้าผูกไว้ไม่รู้จะได้เงินคืนเมื่อไหร่เลยอะ,neg
เราไม่ได้เป็นสมาชิกนี่นา,neg
หัวหน้าพรรคจะโดนจับฟาล์วหรือเปล่า เลยเลื่อนออกไปให้ถูกกฏหมาย,neg
เดี๋ยวนี้เนื้อที่ hotpot อย่างเหนียว,neg
ไม่ว่าจะเม้นท์ไหนๆ ก็เป็นเสียงเดียวกันว่า เน็ตตัดบ่อยโคตร บางวันแม่งตัด 7-8 รอบ ไอห่า กุจะสตรีม จะอัพโหลดอะไร ก็ไม่ได้ ต้องมาคอยระแวงว่าแม่งจะตัดเมื่อไหร่ ต้องมา resume ตอนไหน,neg
ไปมุงดราม่าในห้องคสอมา คือแบบคนที(เหมือนจะโกง) ประวัติดีแต่วนรูปขายซ้ำๆ แล้วขายแบบ ลาแมร์ anr ราคาถูกกว่าปกติ คนโดนโกงยอด 1k-2k แล้วแบบมีคนนึงทักแชทเฟสไปหาพ่อค้า ประมานว่าถ้าไม่มีของก็คืนเงินมา รู้ใช่ไหมว่าพี่เป็นใคร นี่รีบใส่ใจเลยจ้า เข้าไปดูก้เออ คืนเงินเค้าเถอะ จะได้มีชีวิตยาว,neg
หลอกคนไทยกิน ยาพาราทุก 4 ชั่วโมงมา 4-50 ปี ไม่ให้กินไข่เยอะ ไมให้กิน น้ำมันหมู เพิ่งหูตาสว่างเพราะไปหลงเชื่อฝรั่งมันให้มาหลอกคนไทย ทีตอนฝรั่งทำวิจัยเอาเรื่องจริงมาพูด กลับหูตามืด บอด,neg
ต่อให้หน้าชนกัน Honda ก็ไม่เหลืออยุ่ดี,neg
🚗💨💨 ซิ่งเป็นบางเวลา ซ่อกแซ่กได้ทุกที่ << ขับสนุก ชับมัน ใช่เลย‼️ 👍🏻👍🏻 Honda Jazz>>#Jazz Naja,pos
ไปดิ..รอไร,pos
อยากกินบาบีก้อนหรอ555555,pos
ต้องไปลองกันนะ,pos
ขอให้ SHEENe มีกิจการรุ่งเรือง ขายดีๆ ยอดไลท์เพจเยอะๆ มีสินค้าคุณภาพออกมาให้ผู้บริโภคมากๆ ให้ SHEENeดูแลคนไทยไปตลอดไปครับ,pos
ไม่นะ อันนี้คนเต็มใจดูดเองถ้าของดีกว่าคนก็ต้องเลือกสิ่งที่ดีกว่า บุหรี่จริงแพงทำร้ายสุขภาพ บุหรีไฟฟ้าลงทุนทีเดียวแต่อยู่ยาวเสียเงินน้อยกว่า ดีต่อตนเองละคนรอบข้างไม่ก่อมะเร็ง เถียงไม่ได้แล้วพาลอิอิ ไหนงานวิจัยของไทยเอามาโต้ดิ,pos
